SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1544158	3143	3143
1545159	3142	3142
1546203	3146	3146
1547221	3152	3152
1548222	3182	3182
1549297	3241	3241
1550298	3208	3208
1551299	3120	3120
1552348	3053	3053
1553349	3061	3061
1554360	3105	3105
1555398	3177	3177
1556399	3184	3184
1557410	3153	3153
1558449	3150	3150
1559450	3259	3259
1560461	3253	3253
1561500	3282	3282
1562500	3209	3209
1563512	3122	3122
1564550	3082	3082
1565551	3075	3075
1566563	3049	3049
1567601	3018	3018
1568601	3009	3009
1569613	3000	3000
1570651	3054	3054
1571652	3057	3057
1572664	3080	3080
1573702	3092	3092
1574703	3100	3100
1575727	3148	3148
1576752	3158	3158
1577753	3164	3164
1578778	3079	3079
1579803	3055	3055
1580804	3018	3018
1581828	3040	3040
1582854	3058	3058
1583854	3121	3121
1584879	3113	3113
1585904	3130	3130
1586905	3050	3050
1587914	3055	3055
1588955	3052	3052
1589957	3103	3103
1590965	3129	3129
1592005	3218	3218
